t,x1_raw,x1,x2,line_pos,has_line,err,mode,v_cap,kp,ki,kd,base_v,left,right,ir0,ir1,ir2,ir3,ir4,ir5,ir6,ir7
5.03,100.0,89.20545251990399,42.52772840793907,-0.00793838151223579,1.0,-0.0082723753792899,HF,0.75,0.4,0.0,0.18,0.5,0.00209941864013663,0.9979005813598634,5,6,75,379,361,55,14,3
5.04,99.79005813598634,91.32237364312046,45.9981916322755,-0.07784726135088837,1.0,-0.07284770693097796,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,0,0,138,459,267,33,9,0
5.05,100.0,93.05789891449636,46.458127290004725,-0.047928149959181564,1.0,-0.04285717010498047,HF,0.75,0.4,0.0,0.18,0.5,-0.022686794825962697,1.0,2,2,96,424,331,45,0,0
5.0600000000000005,100.0,94.4463191315971,44.389622309038494,-0.044929084613428816,1.0,-0.035192012786865234,HF,0.75,0.4,0.0,0.18,0.5,0.37610397338867185,0.6238960266113281,0,0,105,409,315,57,1,2
5.07,62.38960266113281,88.03497583750423,42.64215301740335,-0.0811362106176411,1.0,-0.05966193335396903,HF,0.75,0.4,0.0,0.18,0.5,0.9643233435494558,0.03567665645054413,4,0,126,420,260,38,3,11
5.08,96.43233435494558,89.71444754099251,43.01282096881193,-0.08485294250959413,1.0,-0.08144501277378627,HF,0.75,0.4,0.0,0.18,0.5,0.9246734346662249,0.07532656533377519,0,0,137,443,257,32,1,0
5.09,92.46734346662248,90.26502672611849,41.35847944439597,-0.11246218904409887,1.0,-0.1258047648838588,HC,0.65,0.45,0.0,0.16,0.5,1.0,-0.266368177958897,0,23,149,416,222,11,0,0
5.1000000000000005,100.0,92.2120213808948,47.05753798284696,-0.0990286424218299,1.0,-0.10486486979893275,HF,0.75,0.4,0.0,0.18,0.5,0.16502783639090424,0.8349721636090958,2,10,159,473,254,27,0,0
5.11,83.49721636090958,90.46906037689774,44.038704117023514,-0.06892445379053941,1.0,-0.0572730473109654,HF,0.75,0.4,0.0,0.18,0.5,-0.3337435858590262,1.0,0,0,117,429,296,30,0,6
5.12,100.0,92.3752483015182,42.2388025882007,-0.13901296496101032,1.0,-0.14044461931501115,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,0,13,187,426,187,15,1,0
5.13,100.0,93.90019864121456,45.87201155044516,-0.12391290997731519,1.0,-0.12078210285731725,HF,0.75,0.4,0.0,0.18,0.5,0.19438754490443666,0.8056124550955633,3,16,167,467,228,25,0,0
5.14,80.56124550955633,91.2324080148829,43.8517986494328,-0.1404775382759542,1.0,-0.1412356240408761,HF,0.75,0.4,0.0,0.18,0.5,0.92465763092041,0.07534236907959002,8,11,197,449,194,14,6,2
5.15,92.465763092041,91.47907903031452,49.55165085529528,-0.17857705715218458,1.0,-0.16273042133876256,HF,0.75,0.4,0.0,0.18,0.5,0.951998519897461,0.04800148010253896,4,21,258,500,175,34,0,0
5.16,95.1998519897461,92.22323362220084,45.54602143498877,-0.21325727767648267,1.0,-0.21586602074759348,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,0,34,294,450,121,5,0,0
5.17,100.0,93.77858689776068,45.61978955876127,-0.20736798126972542,1.0,-0.21083852222987584,HF,0.75,0.4,0.0,0.18,0.5,0.49384043557303287,0.5061595644269672,0,24,285,461,121,0,0,0
5.18,50.61595644269672,85.14606080674788,45.4373186135146,-0.20084926448142962,1.0,-0.18783657891409739,HF,0.75,0.4,0.0,0.18,0.5,0.16109965188162678,0.8389003481183732,0,33,280,433,134,9,0,13
5.19,83.89003481183732,84.89485560776576,43.72918023954253,-0.20266519555924478,1.0,-0.18964079448154994,HF,0.75,0.4,0.0,0.18,0.5,0.608332198006766,0.39166780199323403,5,25,249,427,138,4,0,7
5.2,60.833219800676595,80.08252844634794,44.3384502079539,-0.22184427569506748,1.0,-0.2294182096208845,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.3077607563563758,2,43,310,431,124,1,0,0
5.21,100.0,84.06602275707836,45.214339830519194,-0.24289380999037752,1.0,-0.2457398005894252,HF,0.75,0.4,0.0,0.18,0.5,0.8920845576695029,0.10791544233049705,0,49,326,421,101,0,0,0
5.22,89.2084557669503,85.09450935905275,48.56955007837019,-0.23061360051788823,1.0,-0.21802963529314315,HF,0.75,0.4,0.0,0.18,0.5,0.08842887878418015,0.9115711212158198,0,36,354,450,114,8,4,7
5.23,91.15711212158199,86.3070299115586,48.615217015538526,-0.2301910817775924,1.0,-0.21698529379708426,HF,0.75,0.4,0.0,0.18,0.5,0.5679959705897737,0.43200402941022636,0,42,333,476,106,15,1,6
5.24,56.79959705897737,80.40554334104236,44.796010566728135,-0.2664633529760886,1.0,-0.2682926995413644,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,7,62,357,391,76,0,6,3
5.25,100.0,84.32443467283389,43.06843473427208,-0.2695519954010019,1.0,-0.241426876613072,HF,0.75,0.4,0.0,0.18,0.5,0.11298593793596512,0.8870140620640349,0,45,332,364,72,0,0,16
5.26,88.70140620640349,85.19982897954782,47.50508146205846,-0.2833888660851993,1.0,-0.2795811380658831,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.2986091613769528,4,74,400,389,83,0,0,5
5.2700000000000005,100.0,88.15986318363825,47.58151684824486,-0.22493743279615921,1.0,-0.23439666203090123,HF,0.75,0.4,0.0,0.18,0.5,-0.21956190381731278,1.0,0,46,313,460,108,0,0,0
5.28,100.0,90.5278905469106,43.71783746692329,-0.2722581559931607,1.0,-0.269805908203125,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.24528879438127782,10,64,360,379,65,13,0,7
5.29,100.0,92.42231243752848,48.14746843311021,-0.28490320391009843,1.0,-0.26891633442470003,HF,0.75,0.4,0.0,0.18,0.5,0.5915542057582306,0.4084457942417694,0,65,408,398,75,8,5,2
5.3,59.15542057582306,85.7689340651874,44.58266325755907,-0.3087400218049376,1.0,-0.3159494400024414,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.47297567640032123,10,87,391,351,54,0,0,0
5.3100000000000005,100.0,88.61514725214992,44.45517996679263,-0.28611198677931393,1.0,-0.2863818577357701,HF,0.75,0.4,0.0,0.18,0.5,0.08233626229422403,0.9176637377057759,0,69,363,365,55,0,0,4
5.32,91.76637377057759,89.24539255583547,45.44656182651074,-0.34290271803567035,1.0,-0.3479287964957101,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,14,113,432,307,36,2,3,0
5.33,100.0,91.39631404466837,43.92247832530781,-0.3320295477736569,1.0,-0.33157375880650114,HF,0.75,0.4,0.0,0.18,0.5,0.3382388251168388,0.6617611748831612,6,108,401,306,39,0,0,6
5.34,66.17611748831612,86.35227473339793,42.89232900927131,-0.32621642411779095,1.0,-0.3205822535923549,HF,0.75,0.4,0.0,0.18,0.5,0.43038580758231015,0.5696141924176898,0,88,391,323,42,0,0,0
5.3500000000000005,56.961419241768986,80.47410363507215,46.22754171157982,-0.33495140767671344,1.0,-0.3456828934805734,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.09008467538016196,6,116,427,330,31,0,0,0
5.36,100.0,84.37928290805773,44.90747756546732,-0.3477116536917749,1.0,-0.32408898217337473,HF,0.75,0.4,0.0,0.18,0.5,0.2409451893397737,0.7590548106602263,6,107,427,285,49,0,0,12
5.37,75.90548106602263,82.68452253965071,42.515506932901545,-0.3798838662893575,1.0,-0.3553198405674526,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.20428338732038231,0,136,427,249,46,0,4,0
5.38,100.0,86.14761803172057,43.827169702222456,-0.37699152392358154,1.0,-0.3707829202924456,HF,0.75,0.4,0.0,0.18,0.5,0.9266486031668523,0.07335139683314773,0,151,442,254,38,0,0,0
5.39,92.66486031668522,87.4510664887135,43.60117091975342,-0.3684321189541161,1.0,-0.3578860419137137,HF,0.75,0.4,0.0,0.18,0.5,0.4110106059483116,0.5889893940516884,8,130,418,270,31,6,0,2
5.4,58.89893940516884,81.74064107200456,42.62446952016494,-0.3865294451093224,1.0,-0.3759755407060896,HF,0.75,0.4,0.0,0.18,0.5,0.9760011945452015,0.02399880545479849,13,144,421,236,11,9,0,8
5.41,97.60011945452015,84.91253674850768,43.946936625807915,-0.39581940064670185,1.0,-0.3944315229143415,HF,0.75,0.4,0.0,0.18,0.5,0.9899802889142718,0.010019711085728189,4,164,438,237,19,0,0,0
5.42,98.99802889142718,87.72963517709158,45.06780544736468,-0.4157703684403767,1.0,-0.4134007862636021,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.006807054792131284,20,182,458,218,26,0,0,0
5.43,100.0,90.18370814167326,43.62790048592964,-0.41077193653218197,1.0,-0.40125083923339844,HF,0.75,0.4,0.0,0.18,0.5,0.4418012891496934,0.5581987108503066,13,169,450,207,18,9,2,0
5.44,55.819871085030655,83.31094073034474,43.796111116129644,-0.4174109433308286,1.0,-0.4026276724679129,HF,0.75,0.4,0.0,0.18,0.5,0.6858340672084259,0.3141659327915741,6,175,453,203,6,14,2,0
5.45,68.58340672084259,80.36543392844432,44.116302145518354,-0.40870264239815024,1.0,-0.4147205352783203,HF,0.75,0.4,0.0,0.18,0.5,0.8835597446986612,0.11644025530133884,25,163,457,228,14,0,0,0
5.46,88.35597446986611,81.96354203672868,44.92682005131414,-0.40375942016366234,1.0,-0.40375511986868723,HF,0.75,0.4,0.0,0.18,0.5,0.4641245705740794,0.5358754294259206,20,163,440,227,23,2,0,0
5.47,53.58754294259206,76.28834221790136,48.03088961670449,-0.4152106214359936,1.0,-0.3975543975830078,HF,0.75,0.4,0.0,0.18,0.5,0.5474087578909737,0.45259124210902635,11,191,489,241,18,0,0,8
5.48,54.740875789097366,71.97884893214055,48.91967450948935,-0.4195898715068645,1.0,-0.4151084763663156,HF,0.75,0.4,0.0,0.18,0.5,0.9820168086460663,0.01798319135393367,16,204,480,232,20,3,0,0
5.49,98.20168086460663,77.22341531863377,44.17795012699366,-0.41379381500759305,1.0,-0.4018360546657017,HF,0.75,0.4,0.0,0.18,0.5,0.4218308312552309,0.5781691687447691,9,194,454,201,17,0,0,12
5.5,57.81691687447691,73.3421156298024,46.40628508444001,-0.4290572131920095,1.0,-0.4295270102364676,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.17024800436837317,17,193,470,210,7,0,0,0
5.51,100.0,78.67369250384192,45.27112683282942,-0.4305208919758356,1.0,-0.4310998576028006,HF,0.75,0.4,0.0,0.18,0.5,0.7007511956351145,0.2992488043648856,21,203,472,184,19,5,0,0
5.5200000000000005,70.07511956351145,76.95397791577582,43.5081157470488,-0.4635709393091942,1.0,-0.46173170634678434,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.2360659599304208,28,227,432,148,18,0,0,0
5.53,100.0,81.56318233262066,47.58412066865304,-0.4704556849470288,1.0,-0.4646554333823068,HF,0.75,0.4,0.0,0.18,0.5,0.7384892599923271,0.26151074000767294,37,265,476,180,1,0,0,7
5.54,73.8489259992327,80.02033106594307,48.37837786730336,-0.4270938088369316,1.0,-0.4086242403302874,HF,0.75,0.4,0.0,0.18,0.5,-0.3451117788042346,1.0,26,209,491,201,33,4,0,10
5.55,100.0,84.01626485275446,43.05447096648,-0.457272508541438,1.0,-0.4426229340689523,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.28902566092354975,19,227,436,147,11,8,0,6
5.5600000000000005,100.0,87.21301188220357,42.908941028651896,-0.47074052476865313,1.0,-0.45295766421726774,HF,0.75,0.4,0.0,0.18,0.5,0.8672082083565849,0.13279179164341515,19,243,431,150,17,5,2,0
5.57,86.72082083565849,87.11457367289455,44.9944277786662,-0.4855903536532017,1.0,-0.4925473076956613,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.4096325056893485,27,265,437,121,2,1,0,0
5.58,100.0,89.69165893831564,48.80053684862193,-0.4590889182140103,1.0,-0.4435032435825893,HF,0.75,0.4,0.0,0.18,0.5,-0.20539185660226011,1.0,37,257,503,171,6,0,9,12
5.59,100.0,91.75332715065251,43.89364550930546,-0.48916442153760087,1.0,-0.4835292271205357,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.41387939453124944,24,269,441,116,10,0,0,3
5.6000000000000005,100.0,93.402661720522,44.62359512245436,-0.49061203099625283,1.0,-0.48571429933820454,HF,0.75,0.4,0.0,0.18,0.5,0.7336170196533209,0.26638298034667907,29,280,442,132,0,0,7,0
5.61,73.36170196533209,89.39446976948403,46.31906293917827,-0.45759042247655973,1.0,-0.4664755548749651,HF,0.75,0.4,0.0,0.18,0.5,0.3402928216116765,0.6597071783883235,30,240,465,149,10,0,3,0
5.62,65.97071783883234,84.70971938335369,44.35922988112641,-0.5328204934672375,1.0,-0.5149575982775006,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,40,326,419,93,6,7,0,2
5.63,100.0,87.76777550668295,43.51901978733568,-0.4841855405665429,1.0,-0.4696204662322998,HF,0.75,0.4,0.0,0.18,0.5,-0.1282201903206952,1.0,29,260,424,139,24,0,0,1
5.64,100.0,90.21422040534637,46.572812423991635,-0.5168664144903656,1.0,-0.47691355432782856,HF,0.75,0.4,0.0,0.18,0.5,0.822041007450649,0.177958992549351,20,329,445,98,0,12,11,7
5.65,82.2041007450649,88.61219647329007,44.64777513208028,-0.5081595401068886,1.0,-0.49174281529017855,HF,0.75,0.4,0.0,0.18,0.5,0.9636238234383712,0.03637617656162878,36,303,420,108,13,0,11,0
5.66,96.36238234383711,90.16223364739947,44.89044327932235,-0.5323681794587771,1.0,-0.5078277928488595,HF,0.75,0.4,0.0,0.18,0.5,0.9926607131958006,0.007339286804199374,48,314,406,84,9,5,0,10
5.67,99.26607131958006,91.98300118183559,49.994830252839705,-0.5170638297093413,1.0,-0.5059760979243687,HF,0.75,0.4,0.0,0.18,0.5,0.6690599305289135,0.33094006947108645,40,364,461,120,7,10,2,0
5.68,66.90599305289136,86.96759955604674,43.09763125922409,-0.5288544835345828,1.0,-0.5215228966304234,HF,0.75,0.4,0.0,0.18,0.5,0.9884515353611537,0.01154846463884629,36,309,392,82,14,0,0,0
5.69,98.84515353611538,89.34311035206046,45.13674313193532,-0.5609582268536015,1.0,-0.5501587390899658,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.23550865990775005,65,353,398,80,0,0,0,4
5.7,100.0,91.47448828164838,44.9490117428296,-0.5343664177050824,1.0,-0.5067873341696603,HF,0.75,0.4,0.0,0.18,0.5,-0.07797035489763593,1.0,49,324,406,77,11,2,0,15
5.71,100.0,93.17959062531871,45.17403296078477,-0.5547307466167358,1.0,-0.5504341125488281,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,66,358,395,76,6,0,4,0
5.72,100.0,94.54367250025497,44.13225307404162,-0.5035464904083687,1.0,-0.5054421765463692,HF,0.75,0.4,0.0,0.18,0.5,-0.10767797742571206,1.0,29,280,422,108,0,0,1,0
5.73,100.0,95.63493800020397,44.710242876104225,-0.54111438052584,1.0,-0.530407020023891,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.161529990604947,60,334,396,86,8,11,0,0
5.74,100.0,96.50795040016318,45.67671488387192,-0.5658230493446982,1.0,-0.5637375286647252,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.3254441670009056,66,360,370,76,0,1,0,0
5.75,100.0,97.20636032013056,44.909491396071324,-0.574647268897078,1.0,-0.5672173500061035,HF,0.75,0.4,0.0,0.18,0.5,0.7895237241472519,0.21047627585274803,82,364,366,58,6,0,0,6
5.76,78.95237241472519,93.55556273904948,45.058861183355106,-0.5436903126401278,1.0,-0.5319009508405413,HF,0.75,0.4,0.0,0.18,0.5,0.07706519535609746,0.9229348046439025,45,330,402,85,8,0,1,0
5.7700000000000005,92.29348046439026,93.30314628411763,48.77687387922851,-0.5613769012370082,1.0,-0.5547271115439278,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.13276173727852814,73,385,418,71,6,0,0,5
5.78,100.0,94.6425170272941,42.53491937755944,-0.5758882936146581,1.0,-0.5598101615905762,HF,0.75,0.4,0.0,0.18,0.5,0.8154189654759004,0.18458103452409957,71,373,346,67,1,15,0,0
5.79,81.54189654759004,92.0223929313533,41.74891193287588,-0.6164803890383382,1.0,-0.587451526096889,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.2325251715523865,95,388,294,41,25,0,4,0
5.8,100.0,93.61791434508264,45.59046515008121,-0.5753147092863378,1.0,-0.5451770509992327,HF,0.75,0.4,0.0,0.18,0.5,-0.042869731358119445,1.0,69,396,382,68,0,0,21,0
5.8100000000000005,100.0,94.89433147606611,47.20643514410732,-0.5459692259820403,1.0,-0.5460702351161412,HF,0.75,0.4,0.0,0.18,0.5,0.734505408150808,0.265494591849192,59,353,399,95,0,1,0,0
5.82,73.4505408150808,90.60557334386905,45.067438109802104,-0.5737574710919118,1.0,-0.5577611582619804,HF,0.75,0.4,0.0,0.18,0.5,0.9335410799298977,0.06645892007010235,61,385,366,54,1,0,1,10
5.83,93.35410799298977,91.1552802736932,44.52710232652828,-0.5859123824293483,1.0,-0.5706159727913993,HF,0.75,0.4,0.0,0.18,0.5,0.9596330506461007,0.040366949353899284,68,390,354,56,0,11,0,0
5.84,95.96330506461007,92.11688523187658,45.716689022152,-0.6119171881754295,1.0,-0.5834535871233258,HF,0.75,0.4,0.0,0.18,0.5,0.9644584928240081,0.035541507175991915,86,402,336,43,24,0,0,0
5.8500000000000005,96.44584928240081,92.98267804198143,45.48626931027698,-0.6019373965475362,1.0,-0.6113226413726807,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.24617203303745905,95,400,330,38,0,0,0,0
5.86,100.0,94.38614243358515,47.48681159437432,-0.5726069971632359,1.0,-0.571744612285069,HF,0.75,0.4,0.0,0.18,0.5,0.01629332133701783,0.9837066786629822,70,380,387,67,0,0,0,0
5.87,98.37066786629822,95.18304752012776,43.72891780236888,-0.5977279368744377,1.0,-0.5915516444614956,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.09314723696027594,86,381,343,44,0,3,0,2
5.88,100.0,96.14643801610221,40.19266279779894,-0.578869931775598,1.0,-0.5741653101784843,HC,0.65,0.45,0.0,0.16,0.5,0.4801930410521374,0.5198069589478627,71,328,313,71,0,0,0,0
5.89,51.980695894786265,87.31328959183902,44.544560770328495,-0.5973369045451321,1.0,-0.5603644507271903,HF,0.75,0.4,0.0,0.18,0.5,0.47573031016758516,0.5242696898324148,74,383,343,62,0,8,0,8
5.9,52.42696898324149,80.33602547011952,44.85955927696477,-0.6671280681560463,1.0,-0.6450412614004952,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,144,456,247,23,0,0,13,0
5.91,100.0,84.26882037609562,46.0114708649456,-0.6235650694998659,1.0,-0.616032430103847,HF,0.75,0.4,0.0,0.18,0.5,0.22425400870187084,0.7757459912981292,118,435,315,36,7,0,5,0
5.92,77.57459912981291,82.92997612683908,47.50456732391328,-0.6238709345758161,1.0,-0.6055734157562256,HF,0.75,0.4,0.0,0.18,0.5,0.5539671080453047,0.4460328919546953,117,447,313,37,6,1,9,3
5.93,55.39671080453047,77.42332306237736,43.06659621859468,-0.6484057495997648,1.0,-0.5830204146248954,HF,0.75,0.4,0.0,0.18,0.5,0.32725414548601484,0.6727458545139852,123,402,280,34,10,0,9,17
5.94,67.27458545139852,75.3935755401816,42.358243289245365,-0.6225697208985536,1.0,-0.6027373926980155,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.09600056239536836,99,384,297,46,0,9,0,0
5.95,100.0,80.31486043214528,45.2731947911775,-0.6431329322802386,1.0,-0.5996260983603341,HF,0.75,0.4,0.0,0.18,0.5,0.683847141265868,0.316152858734132,118,446,292,41,0,4,0,16
5.96,68.3847141265868,77.92883117103358,43.37490845975603,-0.607310753296037,1.0,-0.5811277457645961,HF,0.75,0.4,0.0,0.18,0.5,0.39948075158255525,0.6005192484174448,90,383,329,48,8,9,2,0
5.97,60.05192484174447,74.35344990517575,46.9514267553385,-0.6553141731014516,1.0,-0.6311069897242955,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,146,446,285,26,13,4,1,3
5.98,100.0,79.4827599241406,43.00311829424656,-0.6289163184001696,1.0,-0.6280137811388288,HF,0.75,0.4,0.0,0.18,0.5,0.6955277579171311,0.3044722420828689,121,411,303,33,0,0,3,0
5.99,69.5527757917131,77.4967630976551,46.07553638073697,-0.6614482194186758,1.0,-0.6388022559029716,HF,0.75,0.4,0.0,0.18,0.5,0.949713448115759,0.050286551884241026,136,462,276,30,9,0,3,0
6.0,94.9713448115759,80.99167944043927,59.77183728353383,-0.6865340953711435,1.0,-0.6637645448957171,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.2148270198277068,214,602,305,35,0,0,9,0
6.01,100.0,84.79334355235142,61.882559145790744,-0.656471375597985,1.0,-0.6328502382550921,HF,0.75,0.4,0.0,0.18,0.5,0.19668257577078685,0.8033174242292132,188,620,374,34,18,1,0,7
6.0200000000000005,80.33174242292131,83.90102332646539,62.49890189186014,-0.6490532863182865,1.0,-0.6446328163146973,HF,0.75,0.4,0.0,0.18,0.5,0.9699395315987716,0.0300604684012285,199,609,384,46,9,0,0,0
6.03,96.99395315987715,86.51960929314775,58.732154081881426,-0.6573210105508864,1.0,-0.634603466306414,HF,0.75,0.4,0.0,0.18,0.5,0.573313086373466,0.426686913626534,182,573,338,39,7,0,6,6
6.04,57.3313086373466,80.68194916198752,63.90817020431326,-0.6163934816468342,1.0,-0.6097997597285679,HF,0.75,0.4,0.0,0.18,0.5,0.2974531854901986,0.7025468145098014,160,589,454,61,1,12,0,0
6.05,70.25468145098014,78.59649561978604,64.75436187300912,-0.6124543126937118,1.0,-0.572185584477016,HF,0.75,0.4,0.0,0.18,0.5,0.05181907926287088,0.9481809207371291,137,601,469,79,2,8,21,4
6.0600000000000005,94.81809207371292,81.84081491057141,62.09865633158969,-0.6106521037670981,1.0,-0.5966521331242153,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.179058728899274,129,587,452,64,0,8,6,0
6.07,100.0,85.47265192845713,63.152902690244844,-0.6476726984957661,1.0,-0.6308671406337193,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.36821699142456,180,620,407,40,0,0,0,10
6.08,100.0,88.3781215427657,65.09727859004808,-0.6036525106297762,1.0,-0.604224579674857,HF,0.75,0.4,0.0,0.18,0.5,0.2621237346104213,0.7378762653895787,141,587,484,71,0,0,2,0
6.09,73.78762653895788,85.46002254200413,63.49072144815575,-0.6008962558285054,1.0,-0.5950849737439837,HF,0.75,0.4,0.0,0.18,0.5,0.5735210827418747,0.42647891725812526,124,561,478,80,0,0,1,0
6.1000000000000005,57.35210827418747,79.8384396884408,60.824287390184,-0.5910186069195166,1.0,-0.5681282452174595,HF,0.75,0.4,0.0,0.18,0.5,0.24203018460954828,0.7579698153904517,101,534,466,86,21,0,4,0
6.11,75.79698153904518,79.03014805856168,64.08190834759557,-0.6139536005697844,1.0,-0.6068863187517438,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.44039985111781466,144,583,457,57,8,0,4,0
6.12,100.0,83.22411844684935,61.77105525640228,-0.5788634319665419,1.0,-0.5606882912772042,HF,0.75,0.4,0.0,0.18,0.5,-0.10728917803083104,1.0,95,524,512,82,12,12,0,0
6.13,100.0,86.57929475747947,62.60392180034353,-0.5860880314343425,1.0,-0.5793459415435791,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.06757608141217974,124,540,489,74,11,0,0,7
6.140000000000001,100.0,89.26343580598358,61.03148329613834,-0.5695294129950709,1.0,-0.5657614980425153,HF,0.75,0.4,0.0,0.18,0.5,0.4817846161978577,0.5182153838021424,91,508,513,93,3,0,0,2
6.15,51.821538380214236,81.7750563208297,65.78438352166613,-0.5799039212974832,1.0,-0.5742035593305316,HF,0.75,0.4,0.0,0.18,0.5,0.8816385269165057,0.11836147308349432,102,551,536,97,1,0,0,0
6.16,88.16385269165056,83.05281559499387,62.286853133714985,-0.5385633357314845,1.0,-0.5234977858407157,HF,0.75,0.4,0.0,0.18,0.5,-0.2033048084803991,1.0,60,450,574,121,14,0,0,3
6.17,100.0,86.4422524759951,60.23200228650712,-0.5472513031667975,1.0,-0.5229291575295585,HF,0.75,0.4,0.0,0.18,0.5,0.6989363534109934,0.30106364658900664,71,451,535,111,3,0,12,7
6.18,69.89363534109934,83.13252904901596,63.92831176834396,-0.5500579781437499,1.0,-0.5272482463291713,HF,0.75,0.4,0.0,0.18,0.5,0.7886428969246998,0.2113571030753002,66,510,561,111,7,9,0,10
6.19,78.86428969246998,82.27888117770675,64.16599987703374,-0.5596619676548819,1.0,-0.562305109841483,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.35594558715820257,83,520,527,107,0,0,0,0
6.2,100.0,85.8231049421654,60.895477495774784,-0.554396638952415,1.0,-0.5599396569388253,HF,0.75,0.4,0.0,0.18,0.5,0.6813977105276923,0.31860228947230773,98,493,519,120,0,1,0,0
6.21,68.13977105276922,82.28643816428617,63.96770468721229,-0.5243861006424304,1.0,-0.5127819606236049,HF,0.75,0.4,0.0,0.18,0.5,-0.14372574942452465,1.0,59,440,588,132,6,0,0,10
6.22,100.0,85.82915053142894,64.39859914584318,-0.5221263059902254,1.0,-0.5189957618713379,HF,0.75,0.4,0.0,0.18,0.5,0.8194467272077285,0.1805532727922715,61,464,606,146,0,3,6,0
6.23,81.94467272077284,85.05225496929772,62.58240551027607,-0.5234520253535525,1.0,-0.5166647093636649,HF,0.75,0.4,0.0,0.18,0.5,0.6647069386073527,0.33529306139264725,59,419,581,151,1,0,0,2
6.24,66.47069386073528,81.33594274758524,61.566953604927654,-0.5297837814249861,1.0,-0.5168539455958775,HF,0.75,0.4,0.0,0.18,0.5,0.7101478304181772,0.2898521695818228,74,450,561,138,10,5,0,8
6.25,71.01478304181772,79.27171080643173,60.86060207414854,-0.5130880161739012,1.0,-0.520744936806815,HF,0.75,0.4,0.0,0.18,0.5,0.778335816519601,0.22166418348039896,74,412,575,133,18,0,0,0
6.26,77.8335816519601,78.9840849755374,64.83282358340058,-0.48550857561700267,1.0,-0.4697355202266148,HF,0.75,0.4,0.0,0.18,0.5,-0.23027529035295757,1.0,41,388,636,198,11,7,7,3
6.2700000000000005,100.0,83.18726798042992,61.2753048849078,-0.4812833418580706,1.0,-0.475398131779262,HF,0.75,0.4,0.0,0.18,0.5,0.7920862606593542,0.20791373934064578,38,349,605,192,18,0,0,0
6.28,79.20862606593542,82.39153959753102,62.2269120801131,-0.48764882360637635,1.0,-0.48299319403512136,HF,0.75,0.4,0.0,0.18,0.5,0.8299083982195173,0.17009160178048266,49,382,609,181,2,5,11,0
6.29,82.99083982195174,82.51139964241516,61.51713887055001,-0.4573697788144528,1.0,-0.462658303124564,HF,0.75,0.4,0.0,0.18,0.5,0.31903528485979343,0.6809647151402065,34,321,614,231,7,0,0,0
6.3,68.09647151402065,79.62841401673624,61.556800611229924,-0.5109534890921783,1.0,-0.5119437830788749,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.5,60,419,571,163,1,6,0,0
6.3100000000000005,100.0,83.702731213389,61.62980470115756,-0.4534026074881708,1.0,-0.43269232341221403,HF,0.75,0.4,0.0,0.18,0.5,-0.40692307063511446,1.0,18,316,635,238,34,0,7,0
6.32,100.0,86.9621849707112,64.46681215270534,-0.4733873910647082,1.0,-0.4651267187935965,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.26986980438232333,34,372,642,202,8,5,11,0
6.33,100.0,89.56974797656896,64.63639413446805,-0.4960566401566069,1.0,-0.48989217621939524,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.14173510415213508,44,401,629,182,15,0,1,0
